God hears your voice optimism at the moment that you think that everything has failed you ✨.	6
@ManUtd you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing #fuming #noloyalty #joke #notimpressed	3
We stayed up all night long\nMade our drinks too strong\nFeeling ten feet tall\nRopes swinging into the water\nIn the middle of the night	0
@emilieragann did another bee sting you on the tongue ?	4
@TheSGJournal Step 1: Get rid of @LittleStokePark Step 2: Prioritise football Step 3: profit? #depressing	1
*Sigh*  #saddness #afterellen #shitsucks	1
#blackish always has me #rollin #hilarious	0
@AFCGraMaChroi oh, sorry if I've discouraged you 😂	1
Remember the #twinkie #scare ???? #tbt	2
@Gotham3 ~ Crushes are for kids! Just like trix. \rHow bout some full blown up Love that makes you quiver deep down into your core? Y E S *=*	8
It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the noise.	1
@FFBren @CDCarter13 included for maximum #sadness	1
If you sober better roll another Dutch or if u don't smoke nigga better pour another cup 🍁🍾...	0
I'm a walking ball of stress and anxiety lol	2
i just spent $40 on big little sis tomorrow and i am beyond happy about it #SAW #mirth #mums	0
@Vixen85Webster yep &amp; I stayed in pjs all day too lol x	0
@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 珞	0
@Tjsotomayor snow pig,  that's hilarious. Lmaooo	0
Heyyyy warriors!!!!!  #panicattacks	2
Who's afraid of the clowns???\ncomment down there....	2
Rockin to  Bob Dylan singin'  Bob Dylan's 115th Dream on LPCO Klassic Rock #classicrock #klassicrock #rocknroll #blues #onlineradio	0
Can't even believe just seeing you set my anxiety off 🖕	0
People want me to go pine ridge, little wound or Oelrichs. Starting to think about transferring but I wanna stay at cloud. Decisions man.	6
Update: I have yet to hang out with @MisElizaJane, but I'm still hopeful! 	6
@St8edge4life88 eh well i can do the sting vs cactus loser leaves wcw match at bash at the beach lol	0
Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.	6
@GriffinBowie23 @AliMcClimond sorry to #offend u griffin!!	1
angry already	3
Try to find the good in the negative. The negative can turn out to be good.\n #anxietyrelief  #openminded	6
@CarolynTopol Ciara asks was it a sci-fi movie, Julie &amp; Jen just stare, Claire on her phone, Joey bolts when the cab honks. LMAO #hilarious	0
Sharpened a pencil today, haven't sharpened once since 1999. ✏️ #exhilarating	0
i love those #memories that randomly pop\ninto my head , have me #smiling like an\n#idiot for ages 󾌴	0
This whole #VanRE + extradition might turn into a Pandora's box. JT has no idea about that murky corrupt guanxi in China; Toad vs Dada ;-)	4
My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help 	4
Mary Berry and her reign of terror	2
Chalk dance notation entree manchester inasmuch as corinthian products that discourage drag branding: ARwuEVfqv	1
is it an insult or compliment to be told i look like a really happy duck	0
If I had a little bit of extra money I would blow the whole paycheck and go to one of the two of @KygoMusic's concerts in LA. #serious	6
@victoriarghhh not mad but tilting? slightly irate? is that cool?	3
@BIGGKATZ BUT arms (focused rage) is overpowered, it will be getting nerfed. It'll still be stronger than fury though	3
Watch this amazing live.ly broadcast by @arbitraryvlog #lively #musically	0
@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment 	9
@GuardianAus @Paul_Karp Maybe 49% support no #Muslim immigration cos they perceive the risk of #Islamist ideology &amp; #terrorism as too high?	2
@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol 	0
Recommended reading: Prisoners of Hate by Aaron Beck #anger	3
Unmatched Party Specialist /co @T3RevNeverEnd #serious #job #titles	1
@Koishiteruze she was scare not knowing what to do	2
And thus begins my 2 week holiday! 😏😏\n#holiday #cheering #ghastinoir #rest	0
#Always #borrow #money from a #pessimist. He won't #expect it #back.	7
Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter #shocking	9
@EagleGiles23 @tgilmore_92 what I miss? 	1
I don't want perfect. It's too boring and dull.	6
@jaybusbee Well, not Archie. No offense but he's kinda old.	3
@Shahid3011 don't tweet shit like this! It'll come back and haunt you like your other ones 😭😂	3
your outrage (your tweets, your jokes, your attention) is *exactly* what M*lo wants\n\n(this is not meant as a defense)	3
Just rough situations all around for Schalke and Werder Bremen to start the campaign. Bremen dashed late with a new manager. Both with 0.	5
@Nekudere oh ok, yeah I felt dumb like I think I would have known if it was animated at least lmao	0
The Apocalypse has hit our gym and it's  nothing what I thought it would be...\n\nEveryone is wearing vests! What if it's contagious? #afraid	2
@saltmage I find it less daunting if I know one person at least!	2
@skinkev let's rage	3
im on holiday for the next round, fuming!	3
I saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that I wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.	1
Focusing primarily on the person you’re talking to rather than yourself and the impression you’re making lessens social anxiety.	2
@ryleycathryn @Mack_Shepp did you discover the alarming rate at which bees are dying and how important they are to our way of life?	2
fuming	3
this Mac update has me some kind of apprehensive.	2
— to reveal a broad smile. \n\n'Yeah, it's nice.' \n\nPursing his lips, he stifled his joyous expression in order —\n\n[@AVIATAUBE].	0
A delight to be at the Lane tonight and witness the debuts of some young talent that could be the backbone of our club!! #COYS	0
It'd probably be useful to more than women, but I'm dealing with re-reading an article about a woman being harassed on the subway. 	1
The amount of laughter ready to leave my body if United lose is unreal	0
come to the funeral tomorrow at 12 to mourn the death of my gpa	1
I stepped into the shower and my spidey senses tangled. I immediately looked up and saw a spider directly above my head. #terror	2
why won't you let me go? do i threaten all your plans? im insignificant	4
I'm getting so nervous for my first anatomy exam 😩	2
@MCFCDenver doing the exact same minus the beer sadly	1
Ibiza blues hitting me hard already wow	9
| At home sick... 🎼The blues🎼 won't cure it so I need ideas 🎸😭 | #sorethroat #sick #blues #music #fallweather #carletonuniversity #ottawa	1
I watch Amyah throw temper tantrums when she gets mad at something and I'm just like damnit that is me and I can't do nothing but laugh 😅	0
@BBCNews 😝 scared of their own horror story they wrote, afraid of the #terror they spread, will #europe start WW3 in 2017 anniversary of WW1	2
My baskets are better when I'm in a bad mood someone irritate me before practice please	3
@Lowetide there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! 	6
So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed #bitter	0
-- used as a pawn in this red woman's game] For now, try not to fret and act as if nothing is amiss. This is a royal -- @TheLadyOfGlenco	5
Another raging storm brought on by my own emotions sorry everyone. enjoy the thunder	3
@kohara19 It's a rare land octopus. Be very afraid.	2
@sarah_urbina why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?	3
Life is too short so dont shoot it in with worries sadness and grief.	6
what happened to breezy	5
@WunderlistHelp are you guys still down? When can we go up? 	5
a #monster is only a #monster if you view him through 	6
@NebulaJoker No, they aren't. Episodes are animated during the week before they air.	5
@Felisariel Your stomach growl woke you up, huh?	3
@SouthernRailUK delays from Streatham Cmn to Clap Junc &amp; now train took 20 mins for 9 mins journey. Missed 2 trains to Reading #fuming	3
The war is right outside your door  #USAToday	2
Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5	0
Missing the 500th test match today , not able to witness it like watching it in India #shy #indvsnz #500thTest @BCCI	1
#Sports Top seed Johnson chases double delight at Tour Championship	0
i am about to find the sadness in graham's lyrics	1
Oi @THEWIGGYMESS you've absolutely fucking killed me.. 30 mins later im still crying with laughter.. Grindah.. Grindah... 🤓  hahahahahahaha	0
@CornerBakery Sorry I missed you :) I stayed up late working and pondering life	1
Have the producers of @soverybritish ever been outside of their country? These are universal problems. #worldwide #anxiety	2
@sarahhiggins90 @lokiscottishrap So much animosity towards Loki who is fighting the same battle as you. Surely not the best use of energy.	6
Nice Idea collect all relevant socialmedia in one-But dont be automatic pls #worldsapp ⬅️ #chirp #appsworld #socialmedia @DanielFeuer merci🎈	0
Coworker: 'That happened to a friend of mine once, but with guns instead of babies.' #workplace #hilarity	5
its been ages since ive had shawarma my stomach is 	1
what does everyone have against sparkling water?!? such a bomb drink when you mix it with stuff	0
@modelady24 I know, right? I had a tinge of the same thought. Glad it's Six from BSG, though. Happy the show stayed consistent after break.	0
I bet @mmunro91 is fuming with our draw 👀	3
@LoisJoanneLane Wagging his tail at the praise, he paused, tilting his head as she took the frisbee from him, letting out a playful -	0
@cherrivarisco @audubonsociety Oh yes, males are colourful and the Females are dull, so that they can blend in to their environment.	4
Never a dull moment when talking to Nell 😂😂😂😂😋	0
@xmaseveevil1. #MSM is rejoicing that they've fooled us with these body doubles for so long &amp; now her death is a secret. Just like Hawkings	4
its a gloomy day, im cuddled in my bed watching brendon covering songs and i couldnt be more relaxed or happy 😋	0
@realDonaldTrump: No sense in taking out your wrath on innocent people because you think police shot an innocent man. #MakeAmericaSafeAgain	3
Just died from laughter after seeing that😂😭😂😭	0
@groovydadad @MHChat 🙂ty I often conflate the two depression + sadness, but they are very different. This q reminded me of that #mhchat	1
T minus 10 hours till I meet with a designer who wants me to model his new fashion line 😬😶 #nervous!!!	2
I'm so nervous	2
@Zak_Atif two congressional hearings in USA stopped financial aid to Pak and asked it to prove that it is doing enough to stop terrorism 1n	2
Research has determined 70% of #laughter is actually #anxiety.	2
When you forget to mention you were bought dreamboys tickets 🙄😂 #raging	3
@lizbon @anomalily @gerikkransky Sorry for the levity if at all inappropriate but this combined with my love of Charlotte reminds me rn...	8
@bumbleb33tuna door and cleared his throat, trying to dispel any nervousness he had left.	6
“Optimism may sometimes be delusional, but pessimism is always delusional.” —Alan Cohen #believe	6
I can't mourn Kid Cudi cause we have Travis Scott...	1
yesterday i finished watching penny dreadful and from all the beautiful things i saw one question remains: were the writers HIM's fans?	5
Didn't concede yet but having a nightmare at the back #MUFC	2
@DFSCare apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas! 	3
@Sirenja_ @JaxOfBo (like, hope i didn't offend with my commentary - it wasn't what I was intending!)	1
The boys rejoice as badger corner has been reclaimed for our first social of the year #cluboftheyear	0
Skydive booked 😁😁 #nervous 🛩	2
Just had #efficient #great #smiling service @AppleBelgique store. Impressive team of geniuses ready to redefine what customer service is!	0
@MetsProspectHub @brianpmangan taking offense to acount...he ranks 32 of 36 over last 2 years by SABR	3
Gonna be a loooooong year as a Browns fan. Longer than normal and that's 	0
Lisa: Getting what you want all the time will ultimately leave you unfulfilled and joyless.	1
@tomsteinfort expected i thought 	0
It's not going to break you it's just going to shake you	5
3 Styles to Love now at Zales!  Three sparkling styles to love! Stop by and shop in store today.	0
Come here, let me do whatever I do with it. #dismal	1
Panpiper playing Big River outside The Bridges in SR1 #outrage	3
@CozanGaming that's what lisa asked before she started raging at me, 'can I call you?' heh	3
@FacMagnaAmerica  #CureForInsomnia And the left said WE were all doom &amp; gloom. The Trump Train is so much more fun!	0
#Question of the #day: what are some of your #nervous #habits? (biting fingernails, tapping your foot, clenching your teeth...)	2
@Conorojo Loool understand the pessimism but it will 😂	7
Can we go back 2 weeks and start again ?? This is seriously dreadful	1
Gen 8:21 NIV—The Lord smelled the pleasing aroma and said in his heart: “Never again will I… lifelong depravity	7
When you get to a point as an officer that you are in fear for your life you sir need to change professions	2
Inadequacy slithers from her ears and wraps itself around her neck like the boys she wants to love her. #mpy #vss #quote #depression #poetry	7
@breadf2man @SunApology and it's Kelvin Mackenzie tomorrow... #shudder DontBuyTheSun	2
So fucking mad my blood boiling.	3
@laura221b I don't think I've ever moved so fast in a panic in all my life 😂 Gave me such a fright 😓	2
We have all been there, and wished we didn't. 25 #hilarious #AutoCorrect Fails	0
We're all in D. T. (Discipleship training or detox) for something. #messy #fearful #cutoff #choosefreedom #CryOut16	2
@EtherealMystic_ She was winning this war that had been raging on inside of his mind. The desire and love all rolling into something he -	3
You don't know how to love me when you're sober #sober #selenagomez #revival	1
Hey @AppleSupport - how do I find my play history on new #ios10 #appleMusic #music #lost	1
Really planned on making videos this week. Then. A tv died, phone broke, truck died, #depression took over. I'm wondering what I did 2 karma	1
When anger rises, think of the consequences. #quote #wisdom #anger	3
Watch this amazing live.ly broadcast by @huntermcaseyy #lively #musically	0
@_Hallospaceboy_ @DailyGrindhouse  I respect when someone can give a second chance to a movie they aren't a fan of. Why #horror is diverse.	2
Extreme sadness	1
@SQLBek My liver is elated that isn't us	0
a vote for #killary is like sticking a knife in a toaster  #MakeAmericaGreatAgain	4
My heads still in Ibiza but my body is sat at me desk at work #depressing	1
@_JESSICAVIDAL_ Just pour it down the sink and let him drink you.	4
Gonna get some acupuncture today for all my damn anxiety 🙃🤕	2
Bored rn leave Kik/Snapchat #kik #kikme #kikmessage #boredaf #bored #snapchatme #snapchat #snap #country #countrygirl	4
@lefluerr Lol yeah I read that but I stayed up and didn't nap tillI collect 3 people who I think they've got me 😂😂!!	0
Ffs clan... seriously never been so disheartened	1
My son 11 has 128 friends on Facebook and yet is moping around the house complaining he has no one to talk to. I'm right here son	1
Remembering those day when u still did'nt know kpop n thinking about how sad your life was without it - Kpop fan	1
American horror story and chill tonight?😌	2
@alisontis otherwise you're committing a crime against your soul only sober ppl know what is good or bad for themselves	6
Boys of Fall makes me miss cheering on Friday nights much sooooo bad #bulldogslways🐾	1
“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot	0
Like keep grinding boy your life can change in one year, and even when it's dark out the sun is shining somewhere...'	6
With a very tired body and mind and sparkling teeth I say to all my followers, good night and if there is an apocalypse; good luck. #aspie	0
But guess what ? I'm sober	0
Pussies - In the dark, they're all the same	4
@FantasyGuruSite I knew you were going to do that. I would definitely buy if I didn't live in Texas where you can't play DFS. ... so depress	1
But i'll be a pity. 🐑 #lively	0
@harowe this sad truth!	1
like srsly somebody help me deal with this social anxiety	2
I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement. #anxiety	2
The moment of the day when you have to start to plaster a smile in your face. #depression	1
a panic attack AND CALL YOURSELF A REAL FAN makes me so mad like i dont even have the words to explain. this is why some people give no +	2
If u know anything about football help me out here, who should I start	5
@veroicone my typical shake is ~100g banana, 1c almond milk, 1tbsp chia and protein. Sometimes I add PB2 or ice or other fruit.	0
Miami proficiency is like pleasing by what name miami beaches: pIkxb	0
Yet again another night I should've stayed in😊	0
@JordanChariton If that doesn't out Dem's in panic mode then I don't know what will...	2
Follow me on Snapchat 👻 Carlabtst15 #snapchat #snap	5
@Hank_nsno @RonaldKoeman cheering and clapping I assume	0
#terrorstatepak #pakistan is a #terror state	2
Heart heavy for lost furry family members. Remembering Max and Ozzie. Forever friends as 🐶😇	1
“The #greatest fear #dogs know is the #fear that you will not come back when you go out the #door #without them.”   \n  ―#Stanley #Coren	2
@pi6ie I want to achieve to your level of optimism	6
@JonathanHatfull I’ll look forward to it. Hoping for lots of stetson-tilting and rueful looks into whiskey glasses.	0
@datboyJuniorE lool soon as man start loosing weight.  Its panic	2
The Sorrow is grim reminder of how bad I can be at video games and how I could get a bit too trigger happy at times. RIP #MGS3	1
Your boy' is having a nightmare @VivaLaSergio	2
I feel like a burden every day that I waste but I don't know how to get out of this bc I get so discouraged all I wanna do is lay around 🙃	1
@NHLstoreNYC @TeamNA_WCH #NHLNYCSWEEPSTAKES having fun watching team North America and cheering team Canada!	0
@ColMorrisDavis @rolling_2 @realDonaldTrump @pbump He's jubilant to hear the word that he probably uses in secret heard out loud.	0
So you're unhappy?	1
@destaneex @ProSyndicate @EGX oh don't panic he's gonna be there	2
@indiamarshall_ that's great! It's not easy!\n&amp; it's amazing when nervousness turns into adrenaline 😂\nHad you had concerts as soloist before?	0
Blessed are those who mourn, for they will be comforted \n                                              Mt 5:4	6
@IndieWire @cinemaeyehonors #WaltzWithBashir was incredible, tho I think it's more of an #animated film than #documentary about #Lebanon war	0
@mar_de_palabras But I do think we need to experience a bit madness &amp; despair too. This is the stuff that makes us human.	6
Watching football matches without commentary is something that I rejoice, found a transmission of City’s match like that today, joyful.	0
@RelUnrelated While I do not see Sailer Mars being a raging liberal, I doubt that she would say such a thing.	7
@GigaFag @pipertownsend_ snapchat new would beg to differ 	5
when season 13 of greys anatomy premieres today. it you're only on season 7 #sadness :(	1
@corruptmelon now im feeling the 	3
Top seed Johnson chases double delight at Tour Championship	0
Give rise to eternal home aico things immolation: succeed in mother country exhilaration: AKt	0
Ask yourself every day: \nam I ruled by fear and hatred \nor am I ruled by love and the sacred?	6
Omg I'm outside making beats with garageband and some little birds  decided to chirp along （≧∇≦）	0
@TheBenNatan szn 3 &gt;&gt;&gt; szn 1 &gt;&gt;&gt; szn 2. Just to warn you. Don't let szn 2 discourage you.	6
@fpuebla3 @Osbaldo_A lost a friend too	1
LOL I have reminders for my ex-gf's birthday approaching. Too bad she considers me acknowledging her existence an affront...	0
An adviser to the #European #Union’s top #court said #Hamas and the #Tamil #Tigers should be taken off the EU’s #terror list.#lka	2
Feels like I lost my best friend #lost #fml #missingyou	1
I need to learn to be in one place at one time and try not to worry about everything all at once	2
On the bright side with YouTube heroes leafy will finally get banned	5
#Matthew 25; 1-13\nCould somebody shoot a #video about it?\nIt could be 1 of those #horror videos but in the same time turning many 2 #Christ	2
@jetmissTee I thought I peeped him on your snap. That's the homie ✊🏽 lol	0
When you saw a t-shirt with the phrase 'My mind is a dangerous place to be' and you would like to buy, but in Italy don't sell it. #sadness	1
My @timehop literally cracks me up when I see posts from 2 years ago and later 😂 #hilarious	0
Follow me in instagram 1.0.7 #love #TagsForLikes #TFLers #tweegram #photooftheday #20likes #amazing #smile #follow4follow #like4like #look …	0
@SimplyMayaMarie @STILLStanding_B 😂😂😂 y'all know I'm crazy its just shocking that's all	9
Onus is on #Pak to act against #terror groups which find safe havens and all types of support for cross border terror: #MEA	2
Just had my interview for the medical internship and I am beyond nervous😩 I was shaking so bad it was unreal😳	2
That house on #GrandDesigns isn't in a forest it's in a wibbly wobbly pine plantation	1
The only thing scary about a 1-armed man trying to scare someone is the fact that he feels his 1 arm is only good for tryin to scare someone	2
When mine pass, I know I'll be inconsolable &amp; devastated. For a while.	1
@fireemblemlord it's the first expac since wrath that feels like a proper 'evolution' of the game for me	0
@jwolfie_ why you gotta use the dark skin emoji 	5
@GigaFag @pipertownsend_ snapchat new would beg to differ #optimism	6
@SAHARTHERAPPER I unfollowed without hesitation &lt;3	3
Buddha doesn't possess enough power to deliver you from your affliction!	7
@PanicAtTheDisco hey, y'all announced it like immediately after I asked. Nice. Thanks y'all #panic	2
@CrucialBMXShop ohh silver lake came up a lot on there! Is that where you guys stayed?	5
Sigh. I got a B- .. #depressing	1
Onus is on #Pak to act against #terror groups which find all types of support for cross border terror: #MEA	2
@airtelindia have some issues with my broadband bill ,I am charged for the month before I signed up with airtel.. 	3
@Nick_Offerman &amp; @MeganOMullally 's #Summerof69 show was raw sexuality and pure #mirth ! Thanks for the belly laughs and butt sex japes!	0
i had a panic attack the other night because i thought my mum was out but she was actually downstairs and she started bashing around hrjdjd	2
Watch this amazing live.ly broadcast by @hannah..mccloud  #musically	0
that's my breezy breezy breezy that's my breezy that's my buzzinnnnnn.	0
Imagine celtic burst the net wae every attempt, but nutt same old dain it hard way usual	1
Please bear with me, I'm not Twitter savvy😝 in real life I'm a Facebook person. Help me gain followers 🤓 #blog #selfhelp 	5
These #NewEnglandPatriots jerseys look like some whack ones that you tried to make when you made custom jerseys on #madden  04	4
i wonder how a guy can broke his penis while having sex? #serious	9
I'm highly animated even though I'm decomposing.	7
